,wav_file,sentence_number,word,silence_length,speech_rate,voice,condition,pronounced_item,word_numbers,depth,opening_nodes,closing_nodes,relative_depth,tree_segment,indices,file
194,0.0,10,a,0.571,145,Allison,sentence,1,9,6,2,1,-2,(N(DTa),"(1, 3, 3, 1, 0, 0)",lw1.mrg
195,0.0,10,face,0.571,145,Allison,sentence,1,10,8,3,2,0,(NML(NML(NNface)),"(1, 3, 3, 1, 1, 0, 0, 0)",lw1.mrg
196,0.0,10,to,0.571,145,Allison,sentence,1,11,8,2,1,-1,(PP(TOto),"(1, 3, 3, 1, 1, 1, 0, 0)",lw1.mrg
197,0.0,10,face,0.571,145,Allison,sentence,1,12,9,2,4,3,(NP(NNface)))),"(1, 3, 3, 1, 1, 1, 1, 0, 0)",lw1.mrg
198,0.0,10,briefing,0.571,145,Allison,sentence,1,13,6,1,5,4,(NNbriefing))))),"(1, 3, 3, 1, 2, 0)",lw1.mrg
199,0.0,10,.,0.571,145,Allison,sentence,0,13,2,1,2,-1,(..)),"(2, 0)",lw1.mrg
200,0.0,11,He,0.606,145,Allison,sentence,1,0,3,3,2,0,((NP-SBJ(PRPHe)),"(0, 0, 0)",lw1.mrg
201,0.0,11,says,0.606,145,Allison,sentence,1,1,3,2,1,-1,(V(VBZsays),"(1, 0, 0)",lw1.mrg
202,0.0,11,0,0.606,145,Allison,sentence,1,1,4,2,1,-2,(SBA(-NONE-0),"(1, 1, 0, 0)",lw1.mrg
203,0.0,11,we,0.606,145,Allison,sentence,1,2,6,3,2,0,((NP-SBJ(PRPwe)),"(1, 1, 1, 0, 0, 0)",lw1.mrg
204,0.0,11,should,0.606,145,Allison,sentence,1,3,6,2,1,-1,(V(MDshould),"(1, 1, 1, 1, 0, 0)",lw1.mrg
205,0.0,11,come,0.606,145,Allison,sentence,1,4,7,2,1,-1,(V(VBcome),"(1, 1, 1, 1, 1, 0, 0)",lw1.mrg
206,0.0,11,through,0.606,145,Allison,sentence,1,5,8,2,2,0,(ADVP-DIR(RBthrough)),"(1, 1, 1, 1, 1, 1, 0, 0)",lw1.mrg
207,0.0,11,now,0.606,145,Allison,sentence,1,6,8,2,2,1,(ADVP-TMP(RBnow)),"(1, 1, 1, 1, 1, 2, 0, 0)",lw1.mrg
208,0.0,11,",",0.606,145,Allison,sentence,0,6,7,1,1,-1,"(,,)","(1, 1, 1, 1, 1, 3, 0)",lw1.mrg
209,0.0,11,immediately,0.606,145,Allison,sentence,1,7,8,2,2,1,(ADVP-TMP(RBimmediately)),"(1, 1, 1, 1, 1, 4, 0, 0)",lw1.mrg
210,0.0,11,",",0.606,145,Allison,sentence,0,7,7,1,1,-1,"(,,)","(1, 1, 1, 1, 1, 5, 0)",lw1.mrg
211,0.0,11,before,0.606,145,Allison,sentence,1,8,8,2,1,-2,(SBAR-TM(INbefore),"(1, 1, 1, 1, 1, 6, 0, 0)",lw1.mrg
212,0.0,11,the,0.606,145,Allison,sentence,1,9,10,3,1,0,((NP-SBJ-1(DTthe),"(1, 1, 1, 1, 1, 6, 1, 0, 0, 0)",lw1.mrg
213,0.0,11,probe,0.606,145,Allison,sentence,1,10,10,1,2,0,(NNprobe)),"(1, 1, 1, 1, 1, 6, 1, 0, 1, 0)",lw1.mrg
214,0.0,11,is,0.606,145,Allison,sentence,1,11,10,2,1,-1,(V(VBZis),"(1, 1, 1, 1, 1, 6, 1, 1, 0, 0)",lw1.mrg
215,0.0,11,reported,0.606,145,Allison,sentence,1,12,11,2,1,-1,(V(VBNreported),"(1, 1, 1, 1, 1, 6, 1, 1, 1, 0, 0)",lw1.mrg
216,0.0,11,*-1,0.606,145,Allison,sentence,1,12,12,2,2,-1,(NP-2(-NONE-*-1)),"(1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 0, 0)",lw1.mrg
217,0.0,11,*PRO*-2,0.606,145,Allison,sentence,1,12,13,3,2,0,(S-CL(NP-SBJ(-NONE-*PRO*-2)),"(1, 1, 1, 1, 1, 6, 1, 1, 1, 2, 0, 0, 0)",lw1.mrg
218,0.0,11,late,0.606,145,Allison,sentence,1,13,13,2,12,11,(ADJP-PRD(JJlate)))))))))))),"(1, 1, 1, 1, 1, 6, 1, 1, 1, 2, 1, 0, 0)",lw1.mrg
219,0.0,11,.,0.606,145,Allison,sentence,0,13,2,1,1,0,(..),"(2, 0)",lw1.mrg
220,0.0,11,"""",0.606,145,Allison,sentence,0,13,2,1,2,0,"(''""))","(3, 0)",lw1.mrg
221,0.0,12,"""",0.079,145,Allison,sentence,0,-1,2,2,1,-2,"((``"")","(0, 0)",lw1.mrg
222,0.0,12,Harmon,0.079,145,Allison,sentence,1,0,4,1,0,1,(S-IMP-TPC-2,"(1, 0, 0, 0)",lw1.mrg
223,0.0,12,",",0.079,145,Allison,sentence,0,0,3,2,2,-1,(NP-VOC(NNPHarmon)),"(1, 1, 0)",lw1.mrg
224,0.0,12,*PRO*,0.079,145,Allison,sentence,0,0,4,1,1,0,"(,,)","(1, 2, 0, 0)",lw1.mrg
225,0.0,12,tell,0.079,145,Allison,sentence,1,1,4,2,2,-2,(NP-SBJ(-NONE-*PRO*)),"(1, 3, 0, 0)",lw1.mrg
226,0.0,12,that,0.079,145,Allison,sentence,1,2,6,2,1,-1,(V(VBtell),"(1, 3, 1, 0, 0, 0)",lw1.mrg
227,0.0,12,good,0.079,145,Allison,sentence,1,3,7,1,0,-1,(NP-1,"(1, 3, 1, 0, 1, 0, 0)",lw1.mrg
228,0.0,12,for,0.079,145,Allison,sentence,1,4,8,2,1,-1,(N(DTthat),"(1, 3, 1, 0, 1, 1, 0, 0)",lw1.mrg
229,0.0,12,nothing,0.079,145,Allison,sentence,1,5,9,2,1,3,(ADJP(JJgood),"(1, 3, 1, 0, 1, 1, 1, 0, 0)",lw1.mrg
230,0.0,12,son,0.079,145,Allison,sentence,1,6,6,2,1,0,(PP(INfor),"(1, 3, 1, 0, 2, 0)",lw1.mrg
231,0.0,12,of,0.079,145,Allison,sentence,1,7,6,2,4,-1,(NP(NNnothing)))),"(1, 3, 1, 1, 0, 0)",lw1.mrg
232,0.0,12,a,0.079,145,Allison,sentence,1,8,7,1,2,0,(NNson)),"(1, 3, 1, 1, 1, 0, 0)",lw1.mrg
233,0.0,12,beta,0.079,145,Allison,sentence,1,9,7,2,1,1,(PP(INof),"(1, 3, 1, 1, 1, 1, 0)",lw1.mrg
234,0.0,12,*PRO*-1,0.079,145,Allison,sentence,1,9,6,2,1,0,(NP(DTa),"(1, 3, 2, 0, 0, 0)",lw1.mrg
235,0.0,12,to,0.079,145,Allison,sentence,1,10,6,1,4,-1,(NNbeta)))),"(1, 3, 2, 1, 0, 0)",lw1.mrg
236,0.0,12,get,0.079,145,Allison,sentence,1,11,7,3,2,-1,((NP-SBJ(-NONE-*PRO*-1)),"(1, 3, 2, 1, 1, 0, 0)",lw1.mrg
237,0.0,12,his,0.079,145,Allison,sentence,1,12,8,2,1,0,(V(TOto),"(1, 3, 2, 1, 1, 1, 0, 0)",lw1.mrg
238,0.0,12,hindquarters,0.079,145,Allison,sentence,1,13,8,2,1,-1,(V(VBget),"(1, 3, 2, 1, 1, 1, 1, 0)",lw1.mrg
239,0.0,12,through,0.079,145,Allison,sentence,1,14,9,2,1,-1,(NP(PRP$his),"(1, 3, 2, 1, 1, 2, 0, 0, 0)",lw1.mrg
240,0.0,12,the,0.079,145,Allison,sentence,1,15,10,1,2,0,(NNShindquarters)),"(1, 3, 2, 1, 1, 2, 0, 1, 0, 0)",lw1.mrg
241,0.0,12,gate,0.079,145,Allison,sentence,1,16,10,3,1,2,(UCP-CL(PP(INthrough),"(1, 3, 2, 1, 1, 2, 0, 1, 1, 0)",lw1.mrg
242,0.0,12,and,0.079,145,Allison,sentence,1,17,8,2,1,-1,(NP(DTthe),"(1, 3, 2, 1, 1, 2, 1, 0)",lw1.mrg
243,0.0,12,back,0.079,145,Allison,sentence,1,18,9,1,3,9,(NNgate))),"(1, 3, 2, 1, 1, 2, 2, 0, 0)",lw1.mrg
244,0.0,12,gake,0.079,145,Allison,pseudo_words,1,18,0,0,0,-9,,0,lw1.mrg
245,0.0,12,here,0.079,145,Allison,sentence,1,19,9,1,1,1,(CCand),"(1, 3, 2, 1, 1, 2, 2, 1, 0)",lw1.mrg
246,0.0,12,NOW,0.079,145,Allison,sentence,1,20,8,2,1,4,(ADVP(RBback),"(1, 3, 2, 1, 1, 3, 0, 0)",lw1.mrg
247,0.0,12,",",0.079,145,Allison,sentence,0,20,4,1,3,0,(RBhere))),"(1, 3, 3, 0)",lw1.mrg
248,0.0,12,or,0.079,145,Allison,sentence,1,21,4,2,5,-2,(ADVP-TMP(RBNOW))))),"(1, 3, 4, 0)",lw1.mrg
249,0.0,12,I,0.079,145,Allison,sentence,1,22,6,1,1,0,"(,,)","(1, 3, 5, 0, 0, 0)",lw1.mrg
250,0.0,12,'ll,0.079,145,Allison,sentence,1,23,6,1,1,-1,(CCor),"(1, 3, 5, 1, 0, 0)",lw1.mrg
251,0.0,12,open,0.079,145,Allison,sentence,1,24,7,3,2,-1,((NP-SBJ(PRPI)),"(1, 3, 5, 1, 1, 0, 0)",lw1.mrg
252,0.0,12,fire,0.079,145,Allison,sentence,1,25,8,2,1,0,(V(MD'll),"(1, 3, 5, 1, 1, 1, 0, 0)",lw1.mrg
253,0.0,12,on,0.079,145,Allison,sentence,1,26,8,2,1,-1,(V(VBopen),"(1, 3, 5, 1, 1, 2, 0, 0)",lw1.mrg
254,0.0,12,him,0.079,145,Allison,sentence,1,27,9,2,2,0,(NP(NNfire)),"(1, 3, 5, 1, 1, 2, 1, 0, 0)",lw1.mrg
255,0.0,12,when,0.079,145,Allison,sentence,1,28,9,2,1,-1,(PP-CLR(INon),"(1, 3, 5, 1, 1, 3, 0, 0, 0)",lw1.mrg
256,0.0,12,we,0.079,145,Allison,sentence,1,29,10,2,3,0,(NP(PRPhim))),"(1, 3, 5, 1, 1, 3, 1, 0, 0, 0)",lw1.mrg
257,0.0,12,come,0.079,145,Allison,sentence,1,30,10,3,2,-1,(SBAR-TM(WHADVP-3(WRBwhen)),"(1, 3, 5, 1, 1, 3, 1, 1, 0, 0)",lw1.mrg
258,0.0,12,back,0.079,145,Allison,sentence,1,31,11,3,2,0,((NP-SBJ(PRPwe)),"(1, 3, 5, 1, 1, 3, 1, 1, 1, 0, 0)",lw1.mrg
259,0.0,12,through,0.079,145,Allison,sentence,1,32,11,2,1,0,(V(VBPcome),"(1, 3, 5, 1, 1, 3, 1, 1, 1, 1, 0)",lw1.mrg
260,0.0,12,*T*-3,0.079,145,Allison,sentence,1,32,11,2,1,8,(ADVP-DIR(RPback),"(1, 3, 5, 1, 1, 3, 1, 1, 2, 0, 0)",lw1.mrg
261,0.0,12,.,0.079,145,Allison,sentence,0,32,3,1,2,1,(RBthrough)),"(1, 4, 0)",lw1.mrg
262,0.0,12,"""",0.079,145,Allison,sentence,0,32,2,2,9,-1,(ADVP-TMP(-NONE-*T*-3))))))))),"(2, 0)",lw1.mrg
263,0.0,12,Tara,0.079,145,Allison,sentence,1,33,3,1,2,0,"(,.))","(3, 0, 0)",lw1.mrg
264,0.0,12,fumed,0.079,145,Allison,sentence,1,34,3,1,1,-1,"(''"")","(4, 0, 0)",lw1.mrg
265,0.0,12,*T*-2,0.079,145,Allison,sentence,1,34,4,2,2,2,(NP-SBJ(NNPTara)),"(4, 1, 0, 0)",lw1.mrg
266,0.0,12,.,0.079,145,Allison,sentence,0,34,2,2,1,0,(VP(VBDfumed),"(5, 0)",lw1.mrg
267,0.0,13,Of,0.649,145,Allison,sentence,1,0,2,2,1,-1,(PP(INOf),"(0, 0)",lw1.mrg
268,0.0,13,all,0.649,145,Allison,sentence,1,1,3,2,1,0,(NP(PDTall),"(1, 0, 0)",lw1.mrg
269,0.0,13,the,0.649,145,Allison,sentence,1,2,3,1,1,0,(DTthe),"(1, 1, 0)",lw1.mrg
270,0.0,13,impertinence,0.649,145,Allison,sentence,1,3,3,1,2,1,(NNimpertinence)),"(1, 2, 0)",lw1.mrg
271,0.0,13,!,0.649,145,Allison,sentence,0,3,2,1,2,2,(.!)),"(2, 0)",lw1.mrg
272,0.0,13,flevies,0.649,145,Allison,pseudo_words,1,3,0,0,0,-3,,0,lw1.mrg
273,0.0,14,Tarrin,0.35,145,Allison,sentence,1,0,3,3,2,1,((NP-SBJ(NNPTarrin)),"(0, 0, 0)",lw1.mrg
274,0.0,14,",",0.35,145,Allison,sentence,0,0,2,1,1,-2,"(,,)","(1, 0)",lw1.mrg
275,0.0,14,no,0.35,145,Allison,sentence,1,1,4,3,1,0,(P(NP-ADV(DTno),"(2, 0, 0, 0)",lw1.mrg
276,0.0,14,doubt,0.35,145,Allison,sentence,1,2,4,1,2,1,(NNdoubt)),"(2, 0, 1, 0)",lw1.mrg
277,0.0,14,with,0.35,145,Allison,sentence,1,3,3,1,1,-2,(INwith),"(2, 1, 0)",lw1.mrg
278,0.0,14,orders,0.35,145,Allison,sentence,1,4,5,3,2,0,(NP(NP(NNSorders)),"(2, 2, 0, 0, 0)",lw1.mrg
279,0.0,14,from,0.35,145,Allison,sentence,1,5,5,2,1,-1,(PP(INfrom),"(2, 2, 1, 0, 0)",lw1.mrg
280,0.0,14,Mason,0.35,145,Allison,sentence,1,6,6,2,5,4,(NP(NNPMason))))),"(2, 2, 1, 1, 0, 0)",lw1.mrg
281,0.0,14,",",0.35,145,Allison,sentence,0,6,2,1,1,-1,"(,,)","(3, 0)",lw1.mrg
282,0.0,14,was,0.35,145,Allison,sentence,1,7,3,2,1,-1,(V(VBDwas),"(4, 0, 0)",lw1.mrg
283,0.0,14,questioning,0.35,145,Allison,sentence,1,8,4,2,1,-1,(V(VBGquestioning),"(4, 1, 0, 0)",lw1.mrg
284,0.0,14,her,0.35,145,Allison,sentence,1,9,5,2,1,0,(NP(PRP$her),"(4, 1, 1, 0, 0)",lw1.mrg
285,0.0,14,command,0.35,145,Allison,sentence,1,10,5,1,1,0,(NNcommand),"(4, 1, 1, 1, 0)",lw1.mrg
286,0.0,14,decisions,0.35,145,Allison,sentence,1,11,5,1,4,3,(NNSdecisions)))),"(4, 1, 1, 2, 0)",lw1.mrg
287,0.0,14,.,0.35,145,Allison,sentence,0,11,2,1,2,-1,(..)),"(5, 0)",lw1.mrg
288,1.0,15,That,0.995,145,Allison,sentence,1,0,3,3,2,0,((NP-SBJ(DTThat)),"(0, 0, 0)",lw1.mrg
289,1.0,15,'s,0.995,145,Allison,sentence,1,1,3,2,1,-2,(V(VBZ's),"(1, 0, 0)",lw1.mrg
290,1.0,15,what,0.995,145,Allison,sentence,1,2,5,3,2,-1,(SBAR-NOM-PR(WHNP-1(WPwhat)),"(1, 1, 0, 0, 0)",lw1.mrg
291,1.0,15,I,0.995,145,Allison,sentence,1,3,6,3,2,0,((NP-SBJ-2(PRPI)),"(1, 1, 1, 0, 0, 0)",lw1.mrg
292,1.0,15,get,0.995,145,Allison,sentence,1,4,6,2,1,-1,(V(VBPget),"(1, 1, 1, 1, 0, 0)",lw1.mrg
293,1.0,15,*T*-1,0.995,145,Allison,sentence,1,4,7,2,2,0,(NP(-NONE-*T*-1)),"(1, 1, 1, 1, 1, 0, 0)",lw1.mrg
294,1.0,15,for,0.995,145,Allison,sentence,1,5,7,2,1,-2,(PP-PR(INfor),"(1, 1, 1, 1, 2, 0, 0)",lw1.mrg
295,1.0,15,*PRO*-2,0.995,145,Allison,sentence,1,5,9,3,2,1,(S-NO(NP-SBJ(-NONE-*PRO*-2)),"(1, 1, 1, 1, 2, 1, 0, 0, 0)",lw1.mrg
296,1.0,15,not,0.995,145,Allison,sentence,1,6,8,1,1,-1,(RBnot),"(1, 1, 1, 1, 2, 1, 1, 0)",lw1.mrg
297,1.0,15,using,0.995,145,Allison,sentence,1,7,9,2,1,-1,(VP(VBGusing),"(1, 1, 1, 1, 2, 1, 2, 0, 0)",lw1.mrg
298,1.0,15,mercenaries,0.995,145,Allison,sentence,1,8,10,2,9,8,(NP(NNSmercenaries))))))))),"(1, 1, 1, 1, 2, 1, 2, 1, 0, 0)",lw1.mrg
299,1.0,15,.,0.995,145,Allison,sentence,0,8,2,1,2,-1,(..)),"(2, 0)",lw1.mrg
300,1.0,16,She,0.135,145,Allison,sentence,1,0,3,3,2,0,((NP-SBJ-1(PRPShe)),"(0, 0, 0)",lw1.mrg
301,1.0,16,returned,0.135,145,Allison,sentence,1,1,3,2,1,-1,(V(VBDreturned),"(1, 0, 0)",lw1.mrg
302,1.0,16,to,0.135,145,Allison,sentence,1,2,4,2,1,-1,(PP-CLR(TOto),"(1, 1, 0, 0)",lw1.mrg
303,1.0,16,her,0.135,145,Allison,sentence,1,3,5,2,1,0,(NP(PRP$her),"(1, 1, 1, 0, 0)",lw1.mrg
304,1.0,16,watch,0.135,145,Allison,sentence,1,4,5,1,3,2,(NNwatch))),"(1, 1, 1, 1, 0)",lw1.mrg
305,1.0,16,",",0.135,145,Allison,sentence,0,4,3,1,1,-2,"(,,)","(1, 2, 0)",lw1.mrg
306,1.0,16,*PRO*-1,0.135,145,Allison,sentence,0,4,5,3,2,0,(S-AD(NP-SBJ(-NONE-*PRO*-1)),"(1, 3, 0, 0, 0)",lw1.mrg
307,1.0,16,regarding,0.135,145,Allison,sentence,1,5,5,2,1,-2,(V(VBGregarding),"(1, 3, 1, 0, 0)",lw1.mrg
308,1.0,16,her,0.135,145,Allison,sentence,1,6,7,3,1,0,(N(NP(PRP$her),"(1, 3, 1, 1, 0, 0, 0)",lw1.mrg
309,1.0,16,own,0.135,145,Allison,sentence,1,7,7,1,1,0,(JJown),"(1, 3, 1, 1, 0, 1, 0)",lw1.mrg
310,1.0,16,reflection,0.135,145,Allison,sentence,1,8,7,1,2,0,(NNreflection)),"(1, 3, 1, 1, 0, 2, 0)",lw1.mrg
311,1.0,16,in,0.135,145,Allison,sentence,1,9,7,2,1,-1,(PP-LOC(INin),"(1, 3, 1, 1, 1, 0, 0)",lw1.mrg
312,1.0,16,the,0.135,145,Allison,sentence,1,10,8,2,1,0,(NP(DTthe),"(1, 3, 1, 1, 1, 1, 0, 0)",lw1.mrg
313,1.0,16,long,0.135,145,Allison,sentence,1,11,8,1,1,0,(JJlong),"(1, 3, 1, 1, 1, 1, 1, 0)",lw1.mrg
314,1.0,16,window,0.135,145,Allison,sentence,1,12,8,1,7,6,(NNwindow))))))),"(1, 3, 1, 1, 1, 1, 2, 0)",lw1.mrg
315,1.0,16,.,0.135,145,Allison,sentence,0,12,2,1,2,-3,(..)),"(2, 0)",lw1.mrg
316,1.0,17,Mahogany,0.431,145,Allison,sentence,1,0,5,5,1,0,((NP-SB(N(ADJP(NNMahogany),"(0, 0, 0, 0, 0)",lw1.mrg
317,1.0,17,-,0.431,145,Allison,sentence,0,0,5,1,1,0,(HYPH-),"(0, 0, 0, 1, 0)",lw1.mrg
318,1.0,17,black,0.431,145,Allison,sentence,1,1,5,1,2,1,(JJblack)),"(0, 0, 0, 2, 0)",lw1.mrg
319,1.0,17,curly,0.431,145,Allison,sentence,1,2,4,1,1,0,(JJcurly),"(0, 0, 1, 0)",lw1.mrg
320,1.0,17,hair,0.431,145,Allison,sentence,1,3,4,1,2,1,(NNhair)),"(0, 0, 2, 0)",lw1.mrg
321,1.0,17,",",0.431,145,Allison,sentence,0,3,3,1,1,-1,"(,,)","(0, 1, 0)",lw1.mrg
322,1.0,17,cut,0.431,145,Allison,sentence,1,4,4,2,1,-1,(V(VBNcut),"(0, 2, 0, 0)",lw1.mrg
323,1.0,17,*,0.431,145,Allison,sentence,1,4,5,2,2,-1,(NP-1(-NONE-*)),"(0, 2, 1, 0, 0)",lw1.mrg
324,1.0,17,*PRO*-1,0.431,145,Allison,sentence,1,4,6,3,2,0,(S-CLR(NP-SBJ(-NONE-*PRO*-1)),"(0, 2, 2, 0, 0, 0)",lw1.mrg
325,1.0,17,short,0.431,145,Allison,sentence,1,5,6,2,3,1,(ADJP-PRD(JJshort))),"(0, 2, 2, 1, 0, 0)",lw1.mrg
326,1.0,17,in,0.431,145,Allison,sentence,1,6,5,2,1,-1,(PP-MN(INin),"(0, 2, 3, 0, 0)",lw1.mrg
327,1.0,17,the,0.431,145,Allison,sentence,1,7,6,2,1,0,(NP(DTthe),"(0, 2, 3, 1, 0, 0)",lw1.mrg
328,1.0,17,typical,0.431,145,Allison,sentence,1,8,6,1,1,0,(JJtypical),"(0, 2, 3, 1, 1, 0)",lw1.mrg
329,1.0,17,military,0.431,145,Allison,sentence,1,9,6,1,1,0,(JJmilitary),"(0, 2, 3, 1, 2, 0)",lw1.mrg
330,1.0,17,style,0.431,145,Allison,sentence,1,10,6,1,5,3,(NNstyle))))),"(0, 2, 3, 1, 3, 0)",lw1.mrg
331,1.0,17,framed,0.431,145,Allison,sentence,1,11,3,2,1,-1,(V(VBDframed),"(1, 0, 0)",lw1.mrg
332,1.0,17,a,0.431,145,Allison,sentence,1,12,4,2,1,0,(N(DTa),"(1, 1, 0, 0)",lw1.mrg
333,1.0,17,careworn,0.431,145,Allison,sentence,1,13,4,1,1,0,(JJcareworn),"(1, 1, 1, 0)",lw1.mrg
334,1.0,17,",",0.431,145,Allison,sentence,0,13,4,1,1,-1,"(,,)","(1, 1, 2, 0)",lw1.mrg
335,1.0,17,dark,0.431,145,Allison,sentence,1,14,5,2,1,0,(ADJP(JJdark),"(1, 1, 3, 0, 0)",lw1.mrg
336,1.0,17,-,0.431,145,Allison,sentence,0,14,5,1,1,0,(HYPH-),"(1, 1, 3, 1, 0)",lw1.mrg
337,1.0,17,skinned,0.431,145,Allison,sentence,1,15,5,1,2,1,(JJskinned)),"(1, 1, 3, 2, 0)",lw1.mrg
338,1.0,17,face,0.431,145,Allison,sentence,1,16,4,1,3,2,(NNface))),"(1, 1, 4, 0)",lw1.mrg
339,1.0,17,.,0.431,145,Allison,sentence,0,16,2,1,2,-1,(..)),"(2, 0)",lw1.mrg
340,1.0,18,It,0.074,145,Allison,sentence,1,0,3,3,2,0,((NP-SBJ(PRPIt)),"(0, 0, 0)",lw1.mrg
341,1.0,18,was,0.074,145,Allison,sentence,1,1,3,2,1,0,(V(VBDwas),"(1, 0, 0)",lw1.mrg
342,1.0,18,not,0.074,145,Allison,sentence,1,2,3,1,1,-1,(RBnot),"(1, 1, 0)",lw1.mrg
343,1.0,18,an,0.074,145,Allison,sentence,1,3,4,2,1,0,(NP-PRD(DTan),"(1, 2, 0, 0)",lw1.mrg
344,1.0,18,attractive,0.074,145,Allison,sentence,1,4,4,1,1,0,(JJattractive),"(1, 2, 1, 0)",lw1.mrg
345,1.0,18,face,0.074,145,Allison,sentence,1,5,4,1,2,0,(NNface)),"(1, 2, 2, 0)",lw1.mrg
346,1.0,18,right,0.074,145,Allison,sentence,1,6,4,2,1,0,(ADVP-TMP(RBright),"(1, 3, 0, 0)",lw1.mrg
347,1.0,18,now,0.074,145,Allison,sentence,1,7,4,1,2,1,(RBnow)),"(1, 3, 1, 0)",lw1.mrg
348,1.0,18,;,0.074,145,Allison,sentence,0,7,3,1,1,-2,(:;),"(1, 4, 0)",lw1.mrg
349,1.0,18,her,0.074,145,Allison,sentence,1,8,5,3,1,0,(S-AD(NP-SBJ-1(PRP$her),"(1, 5, 0, 0, 0)",lw1.mrg
350,1.0,18,ebony,0.074,145,Allison,sentence,1,9,5,1,1,0,(JJebony),"(1, 5, 0, 1, 0)",lw1.mrg
351,1.0,18,eyes,0.074,145,Allison,sentence,1,10,5,1,2,0,(NNSeyes)),"(1, 5, 0, 2, 0)",lw1.mrg
352,1.0,18,shadowed,0.074,145,Allison,sentence,1,11,5,2,1,5,(V(VBNshadowed),"(1, 5, 1, 0, 0)",lw1.mrg
353,1.0,18,rith,0.074,145,Allison,pseudo_words,1,11,0,0,0,-6,,0,lw1.mrg
354,1.0,18,*-1,0.074,145,Allison,sentence,1,11,6,2,2,0,(NP(-NONE-*-1)),"(1, 5, 1, 1, 0, 0)",lw1.mrg
355,1.0,18,by,0.074,145,Allison,sentence,1,12,6,2,1,-2,(P(INby),"(1, 5, 1, 2, 0, 0)",lw1.mrg
356,1.0,18,hours,0.074,145,Allison,sentence,1,13,8,3,2,0,(NP-LG(NP(NNShours)),"(1, 5, 1, 2, 1, 0, 0, 0)",lw1.mrg
357,1.0,18,on,0.074,145,Allison,sentence,1,14,8,2,1,-1,(PP(INon),"(1, 5, 1, 2, 1, 1, 0, 0)",lw1.mrg
358,1.0,18,the,0.074,145,Allison,sentence,1,15,9,2,1,0,(NP(DTthe),"(1, 5, 1, 2, 1, 1, 1, 0, 0)",lw1.mrg
359,1.0,18,watch,0.074,145,Allison,sentence,1,16,9,1,7,6,(NNwatch))))))),"(1, 5, 1, 2, 1, 1, 1, 1, 0)",lw1.mrg
360,1.0,18,",",0.074,145,Allison,sentence,0,16,3,1,1,-2,"(,,)","(1, 6, 0)",lw1.mrg
361,1.0,18,full,0.074,145,Allison,sentence,1,17,5,3,1,0,(S-AD(NP-SBJ-2(JJfull),"(1, 7, 0, 0, 0)",lw1.mrg
362,1.0,18,lips,0.074,145,Allison,sentence,1,18,5,1,2,0,(NNSlips)),"(1, 7, 0, 1, 0)",lw1.mrg
363,1.0,18,pursed,0.074,145,Allison,sentence,1,19,5,2,1,-1,(V(VBNpursed),"(1, 7, 1, 0, 0)",lw1.mrg
364,1.0,18,*-2,0.074,145,Allison,sentence,1,19,6,2,2,0,(NP(-NONE-*-2)),"(1, 7, 1, 1, 0, 0)",lw1.mrg
365,1.0,18,with,0.074,145,Allison,sentence,1,20,6,2,1,-1,(PP-CLR(INwith),"(1, 7, 1, 2, 0, 0)",lw1.mrg
366,1.0,18,frustration,0.074,145,Allison,sentence,1,21,7,2,6,5,(NP(NNfrustration)))))),"(1, 7, 1, 2, 1, 0, 0)",lw1.mrg
367,1.0,18,.,0.074,145,Allison,sentence,0,21,2,1,2,-1,(..)),"(2, 0)",lw1.mrg
368,1.0,19,She,0.346,145,Allison,sentence,1,0,3,3,2,0,((NP-SBJ(PRPShe)),"(0, 0, 0)",lw1.mrg
369,1.0,19,had,0.346,145,Allison,sentence,1,1,3,2,1,-2,(V(VBDhad),"(1, 0, 0)",lw1.mrg
370,1.0,19,the,0.346,145,Allison,sentence,1,2,5,3,1,0,(N(NP(DTthe),"(1, 1, 0, 0, 0)",lw1.mrg
371,1.0,19,look,0.346,145,Allison,sentence,1,3,5,1,2,0,(NNlook)),"(1, 1, 0, 1, 0)",lw1.mrg
372,1.0,19,of,0.346,145,Allison,sentence,1,4,5,2,1,-2,(P(INof),"(1, 1, 1, 0, 0)",lw1.mrg
373,1.0,19,every,0.346,145,Allison,sentence,1,5,7,3,1,0,(N(NP(DTevery),"(1, 1, 1, 1, 0, 0, 0)",lw1.mrg
374,1.0,19,leader,0.346,145,Allison,sentence,1,6,7,1,2,-1,(NNleader)),"(1, 1, 1, 1, 0, 1, 0)",lw1.mrg
375,1.0,19,0,0.346,145,Allison,sentence,1,6,8,3,2,-1,(SBA(WHNP-1(-NONE-0)),"(1, 1, 1, 1, 1, 0, 0, 0)",lw1.mrg
376,1.0,19,she,0.346,145,Allison,sentence,1,7,9,3,2,0,((NP-SBJ(PRPshe)),"(1, 1, 1, 1, 1, 1, 0, 0, 0)",lw1.mrg
377,1.0,19,had,0.346,145,Allison,sentence,1,8,9,2,1,-1,(V(VBDhad),"(1, 1, 1, 1, 1, 1, 1, 0, 0)",lw1.mrg
378,1.0,19,ever,0.346,145,Allison,sentence,1,9,10,2,2,0,(ADVP-TMP(RBever)),"(1, 1, 1, 1, 1, 1, 1, 1, 0, 0)",lw1.mrg
