,wav_file,sentence_number,word,silence_length,speech_rate,voice,condition,pronounced_item,word_numbers,depth,opening_nodes,closing_nodes,relative_depth,tree_segment,indices,file
615,1.0,35,doing,0.952,145,Allison,word_list,1,17,0,0,0,-3,,0,cable_spool_fort.mrg
616,1.0,36,Roy,0.444,145,Allison,sentence,1,0,3,3,2,0,((NP-SBJ(NNPRoy)),"(0, 0, 0)",cable_spool_fort.mrg
617,1.0,36,had,0.444,145,Allison,sentence,1,1,3,2,1,-1,(V(VBDhad),"(1, 0, 0)",cable_spool_fort.mrg
618,1.0,36,taught,0.444,145,Allison,sentence,1,2,4,2,1,-1,(V(VBNtaught),"(1, 1, 0, 0)",cable_spool_fort.mrg
619,1.0,36,him,0.444,145,Allison,sentence,1,3,5,2,2,-1,(NP-1(PRPhim)),"(1, 1, 1, 0, 0)",cable_spool_fort.mrg
620,1.0,36,*PRO*-1,0.444,145,Allison,sentence,1,3,6,3,2,0,((NP-SBJ(-NONE-*PRO*-1)),"(1, 1, 2, 0, 0, 0)",cable_spool_fort.mrg
621,1.0,36,to,0.444,145,Allison,sentence,1,4,6,2,1,-1,(VP(TOto),"(1, 1, 2, 1, 0, 0)",cable_spool_fort.mrg
622,1.0,36,tie,0.444,145,Allison,sentence,1,5,7,2,1,-1,(VP(VBtie),"(1, 1, 2, 1, 1, 0, 0)",cable_spool_fort.mrg
623,1.0,36,his,0.444,145,Allison,sentence,1,6,8,2,1,0,(NP(PRP$his),"(1, 1, 2, 1, 1, 1, 0, 0)",cable_spool_fort.mrg
624,1.0,36,shoes,0.444,145,Allison,sentence,1,7,8,1,5,2,(NNSshoes))))),"(1, 1, 2, 1, 1, 1, 1, 0)",cable_spool_fort.mrg
625,1.0,36,when,0.444,145,Allison,sentence,1,8,6,3,2,-1,(SBAR-TM(WHADVP-2(WRBwhen)),"(1, 1, 3, 0, 0, 0)",cable_spool_fort.mrg
626,1.0,36,Chad,0.444,145,Allison,sentence,1,9,7,3,2,0,((NP-SBJ(NNPChad)),"(1, 1, 3, 1, 0, 0, 0)",cable_spool_fort.mrg
627,1.0,36,was,0.444,145,Allison,sentence,1,10,7,2,1,-1,(V(VBDwas),"(1, 1, 3, 1, 1, 0, 0)",cable_spool_fort.mrg
628,1.0,36,five,0.444,145,Allison,sentence,1,11,8,2,2,0,(ADJP-PRD(CDfive)),"(1, 1, 3, 1, 1, 1, 0, 0)",cable_spool_fort.mrg
629,1.0,36,*T*-2,0.444,145,Allison,sentence,1,11,8,2,7,6,(ADVP-TMP(-NONE-*T*-2))))))),"(1, 1, 3, 1, 1, 2, 0, 0)",cable_spool_fort.mrg
630,1.0,36,.,0.444,145,Allison,sentence,0,11,2,1,2,-1,(..)),"(2, 0)",cable_spool_fort.mrg
631,1.0,37,He,0.55,145,Allison,sentence,1,0,3,3,2,0,((NP-SBJ(PRPHe)),"(0, 0, 0)",cable_spool_fort.mrg
632,1.0,37,thought,0.55,145,Allison,sentence,1,1,3,2,1,-1,(V(VBDthought),"(1, 0, 0)",cable_spool_fort.mrg
633,1.0,37,about,0.55,145,Allison,sentence,1,2,4,2,1,-2,(PP-CL(INabout),"(1, 1, 0, 0)",cable_spool_fort.mrg
634,1.0,37,*PRO*,0.55,145,Allison,sentence,1,2,6,3,2,0,(S-NO(NP-SBJ(-NONE-*PRO*)),"(1, 1, 1, 0, 0, 0)",cable_spool_fort.mrg
635,1.0,37,gathering,0.55,145,Allison,sentence,1,3,6,2,1,-1,(V(VBGgathering),"(1, 1, 1, 1, 0, 0)",cable_spool_fort.mrg
636,1.0,37,stickers,0.55,145,Allison,sentence,1,4,7,2,2,0,(NP(NNSstickers)),"(1, 1, 1, 1, 1, 0, 0)",cable_spool_fort.mrg
637,1.0,37,himself,0.55,145,Allison,sentence,1,5,7,2,6,5,(NP-ADV(PRPhimself)))))),"(1, 1, 1, 1, 2, 0, 0)",cable_spool_fort.mrg
638,1.0,37,.,0.55,145,Allison,sentence,0,5,2,1,2,-2,(..)),"(2, 0)",cable_spool_fort.mrg
639,1.0,38,Roy,0.115,145,Allison,sentence,1,0,4,4,2,0,((S(NP-SBJ(NNPRoy)),"(0, 0, 0, 0)",cable_spool_fort.mrg
640,1.0,38,was,0.115,145,Allison,sentence,1,1,4,2,1,-1,(VP(VBDwas),"(0, 1, 0, 0)",cable_spool_fort.mrg
641,1.0,38,too,0.115,145,Allison,sentence,1,2,5,2,1,0,(ADJP-PRD(RBtoo),"(0, 1, 1, 0, 0)",cable_spool_fort.mrg
642,1.0,38,slow,0.115,145,Allison,sentence,1,3,5,1,4,3,(JJslow)))),"(0, 1, 1, 1, 0)",cable_spool_fort.mrg
643,1.0,38,",",0.115,145,Allison,sentence,0,3,2,1,1,0,"(,,)","(1, 0)",cable_spool_fort.mrg
644,1.0,38,but,0.115,145,Allison,sentence,1,4,2,1,1,-2,(CCbut),"(2, 0)",cable_spool_fort.mrg
645,1.0,38,he,0.115,145,Allison,sentence,1,5,4,3,2,0,((NP-SBJ-1(PRPhe)),"(3, 0, 0, 0)",cable_spool_fort.mrg
646,1.0,38,did,0.115,145,Allison,sentence,1,6,4,2,1,0,(V(VBDdid),"(3, 1, 0, 0)",cable_spool_fort.mrg
647,1.0,38,n't,0.115,145,Allison,sentence,1,7,4,1,1,-1,(RBn't),"(3, 1, 1, 0)",cable_spool_fort.mrg
648,1.0,38,dare,0.115,145,Allison,sentence,1,8,5,2,1,-2,(V(VBdare),"(3, 1, 2, 0, 0)",cable_spool_fort.mrg
649,1.0,38,*-1,0.115,145,Allison,sentence,1,8,7,3,2,0,((NP-SBJ(-NONE-*-1)),"(3, 1, 2, 1, 0, 0, 0)",cable_spool_fort.mrg
650,1.0,38,step,0.115,145,Allison,sentence,1,9,7,2,1,-2,(V(VBstep),"(3, 1, 2, 1, 1, 0, 0)",cable_spool_fort.mrg
651,1.0,38,away,0.115,145,Allison,sentence,1,10,9,3,2,0,(ADVP-DI(ADVP(RBaway)),"(3, 1, 2, 1, 1, 1, 0, 0, 0)",cable_spool_fort.mrg
652,1.0,38,from,0.115,145,Allison,sentence,1,11,9,2,1,-1,(PP(INfrom),"(3, 1, 2, 1, 1, 1, 1, 0, 0)",cable_spool_fort.mrg
653,1.0,38,his,0.115,145,Allison,sentence,1,12,10,2,1,0,(NP(PRP$his),"(3, 1, 2, 1, 1, 1, 1, 1, 0, 0)",cable_spool_fort.mrg
654,1.0,38,fort,0.115,145,Allison,sentence,1,13,10,1,9,10,(NNfort))))))))),"(3, 1, 2, 1, 1, 1, 1, 1, 1, 0)",cable_spool_fort.mrg
655,1.0,38,dood,0.115,145,Allison,pseudo_words,1,13,0,0,0,-2,,0,cable_spool_fort.mrg
656,1.0,38,.,0.115,145,Allison,sentence,0,13,2,1,2,-1,(..)),"(4, 0)",cable_spool_fort.mrg
657,1.0,39,He,0.929,145,Allison,sentence,1,0,3,3,2,-1,((NP-SBJ-1(PRPHe)),"(0, 0, 0)",cable_spool_fort.mrg
658,1.0,39,took,0.929,145,Allison,sentence,1,1,4,3,1,-1,(V(V(VBDtook),"(1, 0, 0, 0)",cable_spool_fort.mrg
659,1.0,39,another,0.929,145,Allison,sentence,1,2,5,2,1,0,(NP-CLR(DTanother),"(1, 0, 1, 0, 0)",cable_spool_fort.mrg
660,1.0,39,careful,0.929,145,Allison,sentence,1,3,5,1,1,0,(JJcareful),"(1, 0, 1, 1, 0)",cable_spool_fort.mrg
661,1.0,39,look,0.929,145,Allison,sentence,1,4,5,1,2,0,(NNlook)),"(1, 0, 1, 2, 0)",cable_spool_fort.mrg
662,1.0,39,over,0.929,145,Allison,sentence,1,5,5,2,1,-1,(PP-DIR-CLR-CLR(INover),"(1, 0, 2, 0, 0)",cable_spool_fort.mrg
663,1.0,39,his,0.929,145,Allison,sentence,1,6,6,2,1,0,(NP(PRP$his),"(1, 0, 2, 1, 0, 0)",cable_spool_fort.mrg
664,1.0,39,shoulder,0.929,145,Allison,sentence,1,7,6,1,4,3,(NNshoulder)))),"(1, 0, 2, 1, 1, 0)",cable_spool_fort.mrg
665,1.0,39,and,0.929,145,Allison,sentence,1,8,3,1,1,-1,(CCand),"(1, 1, 0)",cable_spool_fort.mrg
666,1.0,39,bent,0.929,145,Allison,sentence,1,9,4,2,1,-2,(V(VBDbent),"(1, 2, 0, 0)",cable_spool_fort.mrg
667,1.0,39,*PRO*-1,0.929,145,Allison,sentence,1,9,6,3,2,0,(S-PR(NP-SBJ(-NONE-*PRO*-1)),"(1, 2, 1, 0, 0, 0)",cable_spool_fort.mrg
668,1.0,39,to,0.929,145,Allison,sentence,1,10,6,2,1,-1,(V(TOto),"(1, 2, 1, 1, 0, 0)",cable_spool_fort.mrg
669,1.0,39,pluck,0.929,145,Allison,sentence,1,11,7,2,1,-1,(V(VBpluck),"(1, 2, 1, 1, 1, 0, 0)",cable_spool_fort.mrg
670,1.0,39,a,0.929,145,Allison,sentence,1,12,8,2,1,0,(NP(DTa),"(1, 2, 1, 1, 1, 1, 0, 0)",cable_spool_fort.mrg
671,1.0,39,yucca,0.929,145,Allison,sentence,1,13,8,1,1,0,(NNyucca),"(1, 2, 1, 1, 1, 1, 1, 0)",cable_spool_fort.mrg
672,1.0,39,spear,0.929,145,Allison,sentence,1,14,8,1,2,0,(NNspear)),"(1, 2, 1, 1, 1, 1, 2, 0)",cable_spool_fort.mrg
673,1.0,39,as,0.929,145,Allison,sentence,1,15,8,2,1,0,(SBAR-MN(INas),"(1, 2, 1, 1, 1, 2, 0, 0)",cable_spool_fort.mrg
674,1.0,39,if,0.929,145,Allison,sentence,1,16,8,1,1,-2,(INif),"(1, 2, 1, 1, 1, 2, 1, 0)",cable_spool_fort.mrg
675,1.0,39,that,0.929,145,Allison,sentence,1,17,10,3,2,0,((NP-SBJ(DTthat)),"(1, 2, 1, 1, 1, 2, 2, 0, 0, 0)",cable_spool_fort.mrg
676,1.0,39,were,0.929,145,Allison,sentence,1,18,10,2,1,-2,(V(VBDwere),"(1, 2, 1, 1, 1, 2, 2, 1, 0, 0)",cable_spool_fort.mrg
677,1.0,39,what,0.929,145,Allison,sentence,1,19,12,3,2,-1,(SBAR-PR(WHNP-2(WPwhat)),"(1, 2, 1, 1, 1, 2, 2, 1, 1, 0, 0, 0)",cable_spool_fort.mrg
678,1.0,39,*T*-2,0.929,145,Allison,sentence,1,19,13,3,2,0,((NP-SBJ(-NONE-*T*-2)),"(1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 0, 0, 0)",cable_spool_fort.mrg
679,1.0,39,drew,0.929,145,Allison,sentence,1,20,13,2,1,-1,(VP(VBDdrew),"(1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 0, 0)",cable_spool_fort.mrg
680,1.0,39,his,0.929,145,Allison,sentence,1,21,14,2,1,0,(NP(PRP$his),"(1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 0, 0)",cable_spool_fort.mrg
681,1.0,39,interest,0.929,145,Allison,sentence,1,22,14,1,13,12,(NNinterest))))))))))))),"(1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 0)",cable_spool_fort.mrg
682,1.0,39,.,0.929,145,Allison,sentence,0,22,2,1,2,-3,(..)),"(2, 0)",cable_spool_fort.mrg
683,1.0,40,The,0.912,145,Allison,sentence,1,0,5,5,1,0,(((NP-SB(NP(DTThe),"(0, 0, 0, 0, 0)",cable_spool_fort.mrg
684,1.0,40,long,0.912,145,Allison,sentence,1,1,5,1,1,0,(JJlong),"(0, 0, 0, 1, 0)",cable_spool_fort.mrg
685,1.0,40,blade,0.912,145,Allison,sentence,1,2,5,1,2,0,(NNblade)),"(0, 0, 0, 2, 0)",cable_spool_fort.mrg
686,1.0,40,of,0.912,145,Allison,sentence,1,3,5,2,1,-1,(PP(INof),"(0, 0, 1, 0, 0)",cable_spool_fort.mrg
687,1.0,40,the,0.912,145,Allison,sentence,1,4,6,2,1,0,(NP(DTthe),"(0, 0, 1, 1, 0, 0)",cable_spool_fort.mrg
688,1.0,40,yucca,0.912,145,Allison,sentence,1,5,6,1,4,2,(NNyucca)))),"(0, 0, 1, 1, 1, 0)",cable_spool_fort.mrg
689,1.0,40,had,0.912,145,Allison,sentence,1,6,4,2,1,-1,(VP(VBDhad),"(0, 1, 0, 0)",cable_spool_fort.mrg
690,1.0,40,a,0.912,145,Allison,sentence,1,7,5,2,1,0,(NP(DTa),"(0, 1, 1, 0, 0)",cable_spool_fort.mrg
691,1.0,40,sharp,0.912,145,Allison,sentence,1,8,5,1,1,0,(JJsharp),"(0, 1, 1, 1, 0)",cable_spool_fort.mrg
692,1.0,40,tip,0.912,145,Allison,sentence,1,9,5,1,4,3,(NNtip)))),"(0, 1, 1, 2, 0)",cable_spool_fort.mrg
693,1.0,40,",",0.912,145,Allison,sentence,0,9,2,1,1,0,"(,,)","(1, 0)",cable_spool_fort.mrg
694,1.0,40,but,0.912,145,Allison,sentence,1,10,2,1,1,-3,(CCbut),"(2, 0)",cable_spool_fort.mrg
695,1.0,40,the,0.912,145,Allison,sentence,1,11,5,4,1,5,((NP-SB(NP(DTthe),"(3, 0, 0, 0, 0)",cable_spool_fort.mrg
696,1.0,40,wask,0.912,145,Allison,pseudo_words,1,11,0,0,0,-5,,0,cable_spool_fort.mrg
697,1.0,40,only,0.912,145,Allison,sentence,1,12,5,1,1,0,(JJonly),"(3, 0, 0, 1, 0)",cable_spool_fort.mrg
698,1.0,40,weapons,0.912,145,Allison,sentence,1,13,5,1,2,0,(NNSweapons)),"(3, 0, 0, 2, 0)",cable_spool_fort.mrg
699,1.0,40,allowed,0.912,145,Allison,sentence,1,14,5,2,1,-1,(VP(VBNallowed),"(3, 0, 1, 0, 0)",cable_spool_fort.mrg
700,1.0,40,*,0.912,145,Allison,sentence,1,14,6,2,4,2,(NP(-NONE-*)))),"(3, 0, 1, 1, 0, 0)",cable_spool_fort.mrg
701,1.0,40,according,0.912,145,Allison,sentence,1,15,4,2,1,-1,(P(VBGaccording),"(3, 1, 0, 0)",cable_spool_fort.mrg
702,1.0,40,to,0.912,145,Allison,sentence,1,16,5,2,1,-4,(P(INto),"(3, 1, 1, 0, 0)",cable_spool_fort.mrg
703,1.0,40,Humpty,0.912,145,Allison,sentence,1,17,9,5,1,0,(N(N(NML(NML(NNPHumpty),"(3, 1, 1, 1, 0, 0, 0, 0, 0)",cable_spool_fort.mrg
704,1.0,40,Dumpty,0.912,145,Allison,sentence,1,18,9,1,2,1,(NNPDumpty)),"(3, 1, 1, 1, 0, 0, 0, 1, 0)",cable_spool_fort.mrg
705,1.0,40,Nursery,0.912,145,Allison,sentence,1,19,8,1,2,1,(NNPNursery)),"(3, 1, 1, 1, 0, 0, 1, 0)",cable_spool_fort.mrg
706,1.0,40,rules,0.912,145,Allison,sentence,1,20,7,1,2,0,(NNSrules)),"(3, 1, 1, 1, 0, 1, 0)",cable_spool_fort.mrg
707,1.0,40,of,0.912,145,Allison,sentence,1,21,7,2,1,-1,(PP(INof),"(3, 1, 1, 1, 1, 0, 0)",cable_spool_fort.mrg
708,1.0,40,engagement,0.912,145,Allison,sentence,1,22,8,2,6,4,(NP(NNengagement)))))),"(3, 1, 1, 1, 1, 1, 0, 0)",cable_spool_fort.mrg
709,1.0,40,were,0.912,145,Allison,sentence,1,23,4,2,1,-2,(V(VBDwere),"(3, 2, 0, 0)",cable_spool_fort.mrg
710,1.0,40,smelly,0.912,145,Allison,sentence,1,24,6,3,1,0,(NP-PR(NP(JJsmelly),"(3, 2, 1, 0, 0, 0)",cable_spool_fort.mrg
711,1.0,40,thistles,0.912,145,Allison,sentence,1,25,6,1,2,1,(NNSthistles)),"(3, 2, 1, 0, 1, 0)",cable_spool_fort.mrg
712,1.0,40,or,0.912,145,Allison,sentence,1,26,5,1,1,-2,(CCor),"(3, 2, 1, 1, 0)",cable_spool_fort.mrg
713,1.0,40,cocklebur,0.912,145,Allison,sentence,1,27,7,3,1,0,(N(NP(NNcocklebur),"(3, 2, 1, 2, 0, 0, 0)",cable_spool_fort.mrg
714,1.0,40,stems,0.912,145,Allison,sentence,1,28,7,1,2,0,(NNSstems)),"(3, 2, 1, 2, 0, 1, 0)",cable_spool_fort.mrg
715,1.0,40,covered,0.912,145,Allison,sentence,1,29,7,2,1,-1,(V(VBNcovered),"(3, 2, 1, 2, 1, 0, 0)",cable_spool_fort.mrg
716,1.0,40,*,0.912,145,Allison,sentence,1,29,8,2,2,0,(NP(-NONE-*)),"(3, 2, 1, 2, 1, 1, 0, 0)",cable_spool_fort.mrg
717,1.0,40,with,0.912,145,Allison,sentence,1,30,8,2,1,-1,(P(INwith),"(3, 2, 1, 2, 1, 2, 0, 0)",cable_spool_fort.mrg
718,1.0,40,spiked,0.912,145,Allison,sentence,1,31,9,2,1,0,(NP(JJspiked),"(3, 2, 1, 2, 1, 2, 1, 0, 0)",cable_spool_fort.mrg
719,1.0,40,yellow,0.912,145,Allison,sentence,1,32,9,1,1,0,(JJyellow),"(3, 2, 1, 2, 1, 2, 1, 1, 0)",cable_spool_fort.mrg
720,1.0,40,stickers,0.912,145,Allison,sentence,1,33,9,1,8,7,(NNSstickers)))))))),"(3, 2, 1, 2, 1, 2, 1, 2, 0)",cable_spool_fort.mrg
721,1.0,40,.,0.912,145,Allison,sentence,0,33,2,1,2,-2,(..)),"(4, 0)",cable_spool_fort.mrg
722,1.0,41,The,0.368,145,Allison,sentence,1,0,4,4,1,0,((S(NP-SBJ(DTThe),"(0, 0, 0, 0)",cable_spool_fort.mrg
723,1.0,41,tiny,0.368,145,Allison,sentence,1,1,4,1,1,0,(JJtiny),"(0, 0, 1, 0)",cable_spool_fort.mrg
724,1.0,41,barbs,0.368,145,Allison,sentence,1,2,4,1,2,0,(NNSbarbs)),"(0, 0, 2, 0)",cable_spool_fort.mrg
725,1.0,41,hurt,0.368,145,Allison,sentence,1,3,4,2,3,4,(VP(VBPhurt))),"(0, 1, 0, 0)",cable_spool_fort.mrg
726,1.0,41,wead,0.368,145,Allison,pseudo_words,1,3,0,0,0,-2,,0,cable_spool_fort.mrg
727,1.0,41,",",0.368,145,Allison,sentence,0,3,2,1,1,0,"(,,)","(1, 0)",cable_spool_fort.mrg
728,1.0,41,but,0.368,145,Allison,sentence,1,4,2,1,1,-2,(CCbut),"(2, 0)",cable_spool_fort.mrg
729,1.0,41,nobody,0.368,145,Allison,sentence,1,5,4,3,2,0,((NP-SBJ-1(NNnobody)),"(3, 0, 0, 0)",cable_spool_fort.mrg
730,1.0,41,was,0.368,145,Allison,sentence,1,6,4,2,1,-1,(V(VBDwas),"(3, 1, 0, 0)",cable_spool_fort.mrg
731,1.0,41,allowed,0.368,145,Allison,sentence,1,7,5,2,1,-2,(V(VBNallowed),"(3, 1, 1, 0, 0)",cable_spool_fort.mrg
732,1.0,41,*-1,0.368,145,Allison,sentence,1,7,7,3,2,0,((NP-SBJ(-NONE-*-1)),"(3, 1, 1, 1, 0, 0, 0)",cable_spool_fort.mrg
733,1.0,41,to,0.368,145,Allison,sentence,1,8,7,2,1,-1,(VP(TOto),"(3, 1, 1, 1, 1, 0, 0)",cable_spool_fort.mrg
734,1.0,41,beat,0.368,145,Allison,sentence,1,9,8,2,1,-1,(VP(VBbeat),"(3, 1, 1, 1, 1, 1, 0, 0)",cable_spool_fort.mrg
735,1.0,41,you,0.368,145,Allison,sentence,1,10,9,2,2,0,(NP(PRPyou)),"(3, 1, 1, 1, 1, 1, 1, 0, 0)",cable_spool_fort.mrg
736,1.0,41,up,0.368,145,Allison,sentence,1,11,9,2,5,3,(PRT(RPup))))),"(3, 1, 1, 1, 1, 1, 2, 0, 0)",cable_spool_fort.mrg
737,1.0,41,if,0.368,145,Allison,sentence,1,12,6,2,1,-2,(SBAR-AD(INif),"(3, 1, 1, 2, 0, 0)",cable_spool_fort.mrg
738,1.0,41,you,0.368,145,Allison,sentence,1,13,8,3,2,0,((NP-SBJ(PRPyou)),"(3, 1, 1, 2, 1, 0, 0, 0)",cable_spool_fort.mrg
739,1.0,41,just,0.368,145,Allison,sentence,1,14,8,2,2,0,(ADVP(RBjust)),"(3, 1, 1, 2, 1, 1, 0, 0)",cable_spool_fort.mrg
740,1.0,41,used,0.368,145,Allison,sentence,1,15,8,2,1,-1,(VP(VBDused),"(3, 1, 1, 2, 1, 2, 0, 0)",cable_spool_fort.mrg
741,1.0,41,stickers,0.368,145,Allison,sentence,1,16,9,2,8,7,(NP(NNSstickers)))))))),"(3, 1, 1, 2, 1, 2, 1, 0, 0)",cable_spool_fort.mrg
742,1.0,41,.,0.368,145,Allison,sentence,0,16,2,1,2,-1,(..)),"(4, 0)",cable_spool_fort.mrg
743,1.0,42,The,0.11,145,Allison,sentence,1,0,3,3,1,0,((NP-SBJ(DTThe),"(0, 0, 0)",cable_spool_fort.mrg
744,1.0,42,hot,0.11,145,Allison,sentence,1,1,3,1,1,0,(JJhot),"(0, 1, 0)",cable_spool_fort.mrg
745,1.0,42,August,0.11,145,Allison,sentence,1,2,3,1,1,0,(NNPAugust),"(0, 2, 0)",cable_spool_fort.mrg
746,1.0,42,sun,0.11,145,Allison,sentence,1,3,3,1,2,0,(NNsun)),"(0, 3, 0)",cable_spool_fort.mrg
747,1.0,42,was,0.11,145,Allison,sentence,1,4,3,2,1,3,(V(VBDwas),"(1, 0, 0)",cable_spool_fort.mrg
748,1.0,42,rilks,0.11,145,Allison,pseudo_words,1,4,0,0,0,-4,,0,cable_spool_fort.mrg
749,1.0,42,settling,0.11,145,Allison,sentence,1,5,4,2,1,-1,(V(VBGsettling),"(1, 1, 0, 0)",cable_spool_fort.mrg
750,1.0,42,toward,0.11,145,Allison,sentence,1,6,5,2,1,-2,(P(INtoward),"(1, 1, 1, 0, 0)",cable_spool_fort.mrg
751,1.0,42,the,0.11,145,Allison,sentence,1,7,7,3,1,0,(N(NP(DTthe),"(1, 1, 1, 1, 0, 0, 0)",cable_spool_fort.mrg
752,1.0,42,time,0.11,145,Allison,sentence,1,8,7,1,2,-1,(NNtime)),"(1, 1, 1, 1, 0, 1, 0)",cable_spool_fort.mrg
753,1.0,42,that,0.11,145,Allison,sentence,1,9,8,3,2,-1,(SBA(WHNP-1(WDTthat)),"(1, 1, 1, 1, 1, 0, 0, 0)",cable_spool_fort.mrg
754,1.0,42,Mrs.,0.11,145,Allison,sentence,1,10,9,3,1,0,((NP-SBJ(NNPMrs.),"(1, 1, 1, 1, 1, 1, 0, 0, 0)",cable_spool_fort.mrg
755,1.0,42,Rayburn,0.11,145,Allison,sentence,1,11,9,1,2,0,(NNPRayburn)),"(1, 1, 1, 1, 1, 1, 0, 1, 0)",cable_spool_fort.mrg
756,1.0,42,would,0.11,145,Allison,sentence,1,12,9,2,1,-1,(V(MDwould),"(1, 1, 1, 1, 1, 1, 1, 0, 0)",cable_spool_fort.mrg
757,1.0,42,bring,0.11,145,Allison,sentence,1,13,10,2,1,-1,(V(VBbring),"(1, 1, 1, 1, 1, 1, 1, 1, 0, 0)",cable_spool_fort.mrg
758,1.0,42,the,0.11,145,Allison,sentence,1,14,11,2,1,0,(NP(DTthe),"(1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0)",cable_spool_fort.mrg
759,1.0,42,milk,0.11,145,Allison,sentence,1,15,11,1,1,0,(NNmilk),"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0)",cable_spool_fort.mrg
760,1.0,42,tray,0.11,145,Allison,sentence,1,16,11,1,2,0,(NNtray)),"(1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 0)",cable_spool_fort.mrg
761,1.0,42,out,0.11,145,Allison,sentence,1,17,11,2,1,-1,(PP-DI(INout),"(1, 1, 1, 1, 1, 1, 1, 1, 2, 0, 0)",cable_spool_fort.mrg
762,1.0,42,of,0.11,145,Allison,sentence,1,18,12,2,1,-2,(P(INof),"(1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 0)",cable_spool_fort.mrg
763,1.0,42,the,0.11,145,Allison,sentence,1,19,14,3,1,-1,(N(N(DTthe),"(1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 0, 0)",cable_spool_fort.mrg
764,1.0,42,cinder,0.11,145,Allison,sentence,1,20,15,2,1,0,(NML(NNcinder),"(1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 0, 0)",cable_spool_fort.mrg
765,1.0,42,block,0.11,145,Allison,sentence,1,21,15,1,2,1,(NNblock)),"(1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 1, 0)",cable_spool_fort.mrg
766,1.0,42,building,0.11,145,Allison,sentence,1,22,14,1,2,-1,(NNbuilding)),"(1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 2, 0)",cable_spool_fort.mrg
767,1.0,42,where,0.11,145,Allison,sentence,1,23,15,3,2,-1,(SBA(WHADVP-2(WRBwhere)),"(1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 0, 0, 0)",cable_spool_fort.mrg
768,1.0,42,the,0.11,145,Allison,sentence,1,24,16,2,0,0,((NP-SBJ-3,"(1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 0, 0, 0)",cable_spool_fort.mrg
769,1.0,42,toddlers,0.11,145,Allison,sentence,1,25,16,1,1,0,(DTthe),"(1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 0, 1, 0)",cable_spool_fort.mrg
770,1.0,42,and,0.11,145,Allison,sentence,1,26,16,1,1,0,(NNStoddlers),"(1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 0, 2, 0)",cable_spool_fort.mrg
771,1.0,42,babies,0.11,145,Allison,sentence,1,27,16,1,1,0,(CCand),"(1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 0, 3, 0)",cable_spool_fort.mrg
772,1.0,42,were,0.11,145,Allison,sentence,1,28,16,1,2,-1,(NNSbabies)),"(1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 0)",cable_spool_fort.mrg
773,1.0,42,kept,0.11,145,Allison,sentence,1,29,17,2,1,-1,(V(VBDwere),"(1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 0)",cable_spool_fort.mrg
774,1.0,42,*-3,0.11,145,Allison,sentence,1,29,18,2,1,0,(V(VBNkept),"(1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0)",cable_spool_fort.mrg
775,1.0,42,*T*-2,0.11,145,Allison,sentence,1,29,18,2,2,7,(NP(-NONE-*-3)),"(1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 0, 0)",cable_spool_fort.mrg
776,1.0,42,*T*-1,0.11,145,Allison,sentence,1,29,11,2,9,9,(ADVP-LOC(-NONE-*T*-2))))))))),"(1, 1, 1, 1, 1, 1, 1, 1, 3, 0, 0)",cable_spool_fort.mrg
777,1.0,42,.,0.11,145,Allison,sentence,0,29,2,2,10,-1,(NP-TMP(-NONE-*T*-1)))))))))),"(2, 0)",cable_spool_fort.mrg
778,1.0,43,The,0.703,145,Allison,sentence,1,0,3,3,1,0,((NP-SBJ(DTThe),"(0, 0, 0)",cable_spool_fort.mrg
779,1.0,43,older,0.703,145,Allison,sentence,1,1,3,1,1,0,(JJRolder),"(0, 1, 0)",cable_spool_fort.mrg
780,1.0,43,boys,0.703,145,Allison,sentence,1,2,3,1,2,0,(NNSboys)),"(0, 2, 0)",cable_spool_fort.mrg
781,1.0,43,would,0.703,145,Allison,sentence,1,3,3,2,1,0,(V(MDwould),"(1, 0, 0)",cable_spool_fort.mrg
